repo_name,extension,extensions_num,files,repositories,avg_size,capped_avg_file,std_size,capped_std_file
SnowdogApps/magento2-alpaca-theme,.js,1,98,1,5860.306122448978,5719.561224489794,22348.38410746069,21128.77821569353
SnowdogApps/magento2-alpaca-theme,.php,1,1,1,172.0,172.0,,
SnowflakePowered/snowflake,.cs,1,699,1,2205.7253218884134,2205.7253218884134,2901.663884705119,2901.663884705119
SnowflakePowered/snowflake,.py,1,5,1,2210.600000000001,2210.600000000001,1668.7821307768127,1668.7821307768127
SnowflakePowered/snowflake,.sh,1,1,1,2282.0,2282.0,,
Softmotions/ejdb,.bat,1,5,1,2630.4,2630.4,288.8326505089062,288.8326505089062
Softmotions/ejdb,.c,1,29,1,23918.79310344827,23918.79310344827,23624.968163817266,23624.968163817266
Softmotions/ejdb,.java,1,24,1,4783.25,4783.25,4952.520423327728,4952.520423327728
Softmotions/ejdb,.js,1,13,1,4653.615384615385,4653.615384615385,6227.124142792047,6227.124142792047
Softmotions/ejdb,.sh,1,1,1,1555.0,1555.0,,
SoftwareHeritage/puppet-swh-site,.py,1,1,1,3503.0,3503.0,,
SoftwareHeritage/puppet-swh-site,.rb,1,15,1,856.9333333333334,856.9333333333334,890.9566661473393,890.9566661473393
SoftwareHeritage/puppet-swh-site,.sh,1,2,1,1535.5,1535.5,992.0708140047262,992.0708140047262
SoftwareHeritage/swh-storage,.py,1,44,1,10914.272727272732,10914.272727272732,24517.112670364186,24517.112670364186
Solo5/solo5,.c,1,106,1,4193.169811320756,4193.169811320756,3781.138489350977,3781.138489350977
Solo5/solo5,.cc,1,1,1,15724.0,15724.0,,
Solo5/solo5,.s,1,7,1,6803.0,6803.0,11000.878146766285,11000.878146766285
Solo5/solo5,.sh,1,8,1,4382.0,4382.0,3785.329915797112,3785.329915797112
Som-Energia/somenergia-tomatic,.js,1,11,1,7510.090909090909,7510.090909090909,8799.490956351345,8799.490956351345
Som-Energia/somenergia-tomatic,.py,1,37,1,7398.54054054054,7398.54054054054,9873.579972708858,9873.579972708858
Som-Energia/somenergia-tomatic,.sh,1,2,1,186.0,186.0,106.06601717798212,106.06601717798212
SonarSource/sonarqube,.bat,1,38,1,896.315789473684,896.315789473684,1209.2524182714315,1209.2524182714315
SonarSource/sonarqube,.js,1,33,1,2171.4545454545455,2171.4545454545455,1934.0836830865974,1934.0836830865974
SonarSource/sonarqube,.rb,1,12,1,1111.3333333333335,1111.3333333333335,49.576998576747144,49.576998576747144
SonarSource/sonarqube,.groovy,1,1,1,0.0,0.0,,
SonarSource/sonarqube,.java,1,6252,1,4465.582373640437,4465.582373640437,5750.70724967573,5750.70724967573
SonarSource/sonarqube,.sh,1,23,1,2156.173913043478,2156.173913043478,4612.24425407941,4612.24425407941
SortableJS/Vue.Draggable,.js,1,22,1,574752.8636363639,20962.772727272728,2634366.181066245,45975.869088791536
SotolitoLabs/moximo-setup,.js,1,4,1,122813.75,113422.0,73576.63882589818,57091.500178806535
SotolitoLabs/moximo-setup,.py,1,1,1,1299.0,1299.0,,
SotolitoLabs/moximo-setup,.sh,1,16,1,860.5,860.5,1274.7017951923765,1274.7017951923765
Southern-Exposure-Seed-Exchange/southernexposure.com,.hs,1,54,1,10039.703703703708,10039.703703703708,10604.185226864267,10604.185226864267
Southern-Exposure-Seed-Exchange/southernexposure.com,.js,1,3,1,4936.666666666667,4936.666666666667,4235.85320016326,4235.85320016326
Southpaw-TACTIC/TACTIC,.sh,1,5,1,445.4,445.4,148.5439328952886,148.5439328952886
Southpaw-TACTIC/TACTIC,.bat,1,2,1,186.5,186.5,67.17514421272203,67.17514421272203
Southpaw-TACTIC/TACTIC,.js,1,755,1,23190.431788079488,16580.352317880785,115569.8449794406,34317.12659933604
Southpaw-TACTIC/TACTIC,.php,1,3,1,1222.6666666666667,1222.6666666666667,375.5826584566083,375.5826584566083
Southpaw-TACTIC/TACTIC,.py,1,1923,1,13077.684347373885,12707.340093603767,25791.25306987543,21893.34007797376
Southpaw-TACTIC/TACTIC,.java,1,17,1,11990.176470588238,11990.176470588238,21475.93268415628,21475.93268415628
Sp2000/colplus-backend,.java,1,914,1,2995.402625820568,2995.402625820568,4107.630608197313,4107.630608197313
SpaceDustTeapot/bunkerchan-fe,.js,1,50,1,5477.259999999998,5477.259999999998,5492.832806225113,5492.832806225113
SpaceDustTeapot/bunkerchan-fe,.py,1,1,1,1537.0,1537.0,,
SpaceVim/SpaceVim,.bat,1,2,1,60.5,60.5,13.435028842544405,13.435028842544405
SpaceVim/SpaceVim,.js,1,1,1,15983.0,15983.0,,
SpaceVim/SpaceVim,.lua,1,9,1,161.33333333333331,161.33333333333331,181.9086309112352,181.9086309112352
SpaceVim/SpaceVim,.sh,1,10,1,4308.6,4308.6,5199.155427139639,5199.155427139639
SparkEdUAB/SparkEd,.js,1,74,1,1188.9324324324325,1188.9324324324325,2431.2710488919793,2431.2710488919793
SparkEdUAB/SparkEd,.sh,1,5,1,578.2,578.2,389.12941292068894,389.12941292068894
SpheMakh/Stimela,.py,1,106,1,2563.632075471698,2563.632075471698,5343.179815384543,5343.179815384543
SpheMakh/Stimela,.sh,1,83,1,119.37349397590359,119.37349397590359,175.44401586687667,175.44401586687667
Sphereserver/Source,.c,1,27,1,314850.6296296296,27310.185185185186,1525977.5139474254,43393.33994984541
Sphereserver/Source,.cpp,1,92,1,33837.043478260865,33837.043478260865,35334.154910042496,35334.154910042496
SpiderLabs/owasp-modsecurity-crs,.py,1,11,1,1636.090909090909,1636.090909090909,1147.852207781599,1147.852207781599
SpiderLabs/owasp-modsecurity-crs,.c,1,3,1,6951.666666666666,6951.666666666666,9844.399897064995,9844.399897064995
SpiderLabs/owasp-modsecurity-crs,.sh,1,2,1,8293.0,8293.0,1685.7425663487293,1685.7425663487293
SpiderLabs/owasp-modsecurity-crs,.js,1,1,1,2291.0,2291.0,,
SpiderLabs/owasp-modsecurity-crs,.pl,1,5,1,5398.6,5398.6,6496.311168655639,6496.311168655639
SpiderLabs/owasp-modsecurity-crs,.rb,1,1,1,3381.0,3381.0,,
SpilledMilkCOM/MooveePicker,.cs,1,188,1,3442.398936170214,3442.398936170214,5077.141339070369,5077.141339070369
SpilledMilkCOM/MooveePicker,.js,1,36,1,50994.3888888889,47197.22222222223,64013.61379281656,52209.85917463215
SpinalHDL/VexRiscv,.c,1,2,1,6526.0,6526.0,1897.8746007046936,1897.8746007046936
SpinalHDL/VexRiscv,.cpp,1,3,1,42027.333333333336,42027.333333333336,61121.229456984365,61121.229456984365
SpinalHDL/VexRiscv,.py,1,5,1,880.0,880.0,949.3466174164207,949.3466174164207
SpinalHDL/VexRiscv,.s,1,15,1,2388.333333333333,2388.333333333333,2408.905610042709,2408.905610042709
SpinalHDL/VexRiscv,.scala,1,78,1,6520.858974358975,6520.858974358975,7318.949604794107,7318.949604794107
SpinalHDL/VexRiscv,.sh,1,2,1,365.0,365.0,342.23968209428904,342.23968209428904
SpineEventEngine/SpineEventEngine.github.io,.js,1,22,1,32121.727272727272,24876.681818181816,76004.36972787551,46754.251197986414
SpineEventEngine/todo-list,.js,1,5,1,2206.8,2206.8,1371.3938894424166,1371.3938894424166
SpineEventEngine/todo-list,.sh,1,2,1,909.5,909.5,803.9804102091044,803.9804102091044
SpineEventEngine/todo-list,.bat,1,3,1,1604.0,1604.0,1112.3866234362945,1112.3866234362945
SpineEventEngine/todo-list,.java,1,245,1,4227.865306122447,4227.865306122447,3891.4396144315037,3891.4396144315037
SplashSync/Dolibarr,.sh,1,3,1,1329.0,1329.0,1049.4298452016697,1049.4298452016697
SplashSync/Dolibarr,.js,1,9,1,50799.66666666666,37975.22222222222,96995.73875691653,60627.138118539326
SplashSync/Dolibarr,.php,1,106,1,6736.556603773584,6736.556603773584,5222.61559188258,5222.61559188258
SplashSync/Prestashop,.coffee,1,2,1,950.0,950.0,0.0,0.0
SplashSync/Prestashop,.js,1,1401,1,12680.031406138476,7419.764453961457,77272.62455999822,25028.97563574024
SplashSync/Prestashop,.php,1,111,1,5423.405405405403,5423.405405405403,5669.737440414966,5669.737440414966
SplashSync/Prestashop,.sh,1,8,1,1231.1250000000002,1231.1250000000002,1395.986741392216,1395.986741392216
SplashSync/Prestashop,.tpl,1,1,1,980.0,980.0,,
SplitTime/OpenSplitTime,.rb,1,696,1,2497.3678160919576,2497.3678160919576,3832.353575147825,3832.353575147825
SplitTime/OpenSplitTime,.coffee,1,3,1,282.6666666666667,282.6666666666667,154.7331035471509,154.7331035471509
SplitTime/OpenSplitTime,.js,1,37,1,12366.513513513513,12366.513513513513,33078.79127227195,33078.79127227195
SpongePowered/SpongeCommon,.bat,1,1,1,2176.0,2176.0,,
SpongePowered/SpongeCommon,.java,1,3457,1,4086.8675151865737,4086.8675151865737,5852.58146072598,5852.58146072598
SpongePowered/SpongeForge,.bat,1,1,1,2176.0,2176.0,,
SpongePowered/SpongeForge,.java,1,250,1,4553.083999999999,4553.083999999999,5944.062234899079,5944.062234899079
SpoonLabs/astor,.sh,1,16,1,1700.1875,1700.1875,630.3895323528144,630.3895323528144
SpoonLabs/astor,.js,1,139,1,13112.402877697838,12969.19424460432,35153.651104976656,34418.531008467464
SpoonLabs/astor,.java,1,30265,1,9044.386089542368,8999.4816124236,14058.501187446758,13338.816003901455
SpoonLabs/astor,.rb,1,1,1,1243.0,1243.0,,
SpoonLabs/astor,.py,1,9,1,3610.0000000000014,3610.0000000000014,4490.492929512306,4490.492929512306
SqueezerIO/squeezer-site,.js,1,52,1,3652.75,3652.75,4493.330756712183,4493.330756712183
Squidex/squidex,.cs,1,1855,1,2529.357951482479,2529.357951482479,3340.8940176667766,3340.8940176667766
Squidex/squidex,.js,1,10,1,38407.7,20798.1,113564.11747755346,57937.4263023863
Squidex/squidex,.sh,1,1,1,308.0,308.0,,
Squishymedia/BIDS-Validator,.js,1,121,1,2882.173553719009,2882.173553719009,4020.2276711601094,4020.2276711601094
Squishymedia/BIDS-Validator,.py,1,5,1,18685.2,18685.2,28890.900828807677,28890.900828807677
Sriee/epi,.c,1,5,1,3031.8,3031.8,1018.1633955313852,1018.1633955313852
Sriee/epi,.js,1,1,1,1071.0,1071.0,,
Sriee/epi,.py,1,65,1,2602.646153846153,2602.646153846153,2809.8310971856545,2809.8310971856545
Sriee/epi,.cpp,1,1,1,2521.0,2521.0,,
Sriee/epi,.java,1,143,1,3152.4405594405603,3152.4405594405603,7615.884883456529,7615.884883456529
StackStorm/st2,.js,1,1,1,444.0,444.0,,
StackStorm/st2,.py,1,1166,1,5225.325900514576,5225.325900514576,7413.727623630954,7413.727623630954
StackStorm/st2,.sh,1,37,1,1387.8918918918923,1387.8918918918923,2930.182225882356,2930.182225882356
StackStorm/st2cd,.py,1,6,1,1525.6666666666665,1525.6666666666665,928.4989319685113,928.4989319685113
StackStorm/st2cd,.sh,1,69,1,1880.6086956521735,1880.6086956521735,1918.7089425949575,1918.7089425949575
StadGent/fractal_styleguide_gent-base,.js,1,102,1,1459.058823529412,1459.058823529412,2659.301001821288,2659.301001821288
StadGent/fractal_styleguide_gent-base,.sh,1,1,1,2802.0,2802.0,,
StadGent/fractal_styleguide_gent-base,.twig,1,98,1,1794.9693877551017,1794.9693877551017,5859.77259411347,5859.77259411347
StamusNetworks/scirius,.bat,1,1,1,811.0,811.0,,
StamusNetworks/scirius,.js,1,119,1,23599.563025210082,12313.168067226894,136911.14769160026,33896.972522510805
StamusNetworks/scirius,.py,1,181,1,5602.806629834254,5602.806629834254,17092.033645699787,17092.033645699787
StamusNetworks/scirius,.sh,1,1,1,562.0,562.0,,
StanfordLegion/legion,.cc,1,166,1,53072.2108433735,35046.31325301206,129330.61932735694,49195.33188852871
StanfordLegion/legion,.js,1,2,1,46757.5,46757.5,50540.457185308485,50540.457185308485
StanfordLegion/legion,.py,1,75,1,18600.213333333333,14451.040000000005,62376.84056674405,34094.05163837235
StanfordLegion/legion,.sh,1,17,1,518.1176470588234,518.1176470588234,597.0488759675524,597.0488759675524
StartupsPoleEmploi/labonneboite,.js,1,23,1,37872.47826086957,16735.565217391308,139619.20050163378,42025.24148849127
StartupsPoleEmploi/labonneboite,.py,1,260,1,3947.5423076923075,3947.5423076923075,7505.173865480989,7505.173865480989
StartupsPoleEmploi/labonneboite,.sh,1,2,1,410.0,410.0,229.1025971044414,229.1025971044414
SteamDatabase/ValveResourceFormat,.bat,1,1,1,178.0,178.0,,
SteamDatabase/ValveResourceFormat,.cs,1,167,1,4324.952095808385,4324.952095808385,6171.03852423325,6171.03852423325
StellarCN/py-stellar-base,.bat,1,2,1,782.0,782.0,0.0,0.0
StellarCN/py-stellar-base,.py,1,131,1,6268.595419847333,6268.595419847333,19248.28607905676,19248.28607905676
Stellarium/stellarium,.py,1,17,1,4052.4117647058815,4052.4117647058815,2774.260353202803,2774.260353202803
Stellarium/stellarium,.sh,1,12,1,976.5833333333331,976.5833333333331,963.2505062956302,963.2505062956302
Stellarium/stellarium,.cpp,1,373,1,19215.439678284183,17368.739946380687,49044.60776680462,24549.11580212332
Stellarium/stellarium,.c,1,58,1,125282.63793103445,30825.396551724134,534364.6059263904,39379.876311558815
Stellarium/stellarium,.pl,1,18,1,4248.666666666667,4248.666666666667,3334.113622397837,3334.113622397837
Stellarium/stellarium,.js,1,32,1,32908.93750000001,19459.25,102397.13367930717,46328.720680275284
StepicOrg/stepik-android,.js,1,3,1,240585.33333333328,124713.66666666664,233680.58357581476,105014.81781317023
StepicOrg/stepik-android,.sh,1,1,1,618.0,618.0,,
StepicOrg/stepik-android,.bat,1,1,1,2314.0,2314.0,,
StepicOrg/stepik-android,.java,1,151,1,7340.158940397354,7340.158940397354,17979.792214999863,17979.792214999863
StockSharp/StockSharp,.cs,1,712,1,7915.494382022471,6339.884831460674,50107.895057648,13569.649246605
StockSharp/StockSharp,.lua,1,1,1,2758.0,2758.0,,
StraboSpot/strabo-mobile,.js,1,202,1,55642.019801980205,25285.960396039605,218630.42266615984,48117.37533534641
StructuralNeurobiologyLab/SyConn,.bat,1,1,1,7451.0,7451.0,,
StructuralNeurobiologyLab/SyConn,.py,1,185,1,9864.9027027027,9864.9027027027,20055.255369235878,20055.255369235878
Subsurface-divelog/subsurface,.cpp,1,202,1,8987.430693069306,8987.430693069306,13328.471758628062,13328.471758628062
Subsurface-divelog/subsurface,.java,1,1,1,3000.0,3000.0,,
Subsurface-divelog/subsurface,.c,1,51,1,19905.588235294115,19905.588235294115,20679.82790757841,20679.82790757841
Subsurface-divelog/subsurface,.pl,1,6,1,1755.333333333333,1755.333333333333,992.9198692073127,992.9198692073127
Subsurface-divelog/subsurface,.sh,1,64,1,2207.9687499999995,2207.9687499999995,3389.057348776153,3389.057348776153
Subsurface-divelog/subsurface,.js,1,6,1,56228.83333333334,56228.83333333334,65036.67097081974,65036.67097081974
Subterranean-Security/Sandpolis,.sh,1,1,1,132.0,132.0,,
Subterranean-Security/Sandpolis,.swift,1,74,1,2911.364864864864,2911.364864864864,2408.8311925838743,2408.8311925838743
Subterranean-Security/Sandpolis,.bat,1,5,1,2403.6,2403.6,300.9747497714717,300.9747497714717
Subterranean-Security/Sandpolis,.groovy,1,8,1,2421.125,2421.125,1371.5388060235741,1371.5388060235741
Subterranean-Security/Sandpolis,.java,1,349,1,3355.799426934096,3355.799426934096,2397.745774417152,2397.745774417152
Subterranean-Security/Sandpolis,.py,1,1,1,227.0,227.0,,
SubtitleEdit/subtitleedit,.bat,1,4,1,2678.75,2678.75,3163.357327798005,3163.357327798005
SubtitleEdit/subtitleedit,.cs,1,1005,1,13957.542288557217,12026.66268656718,48194.70084496127,22857.080739301757
SumOfUs/Champaign,.js,1,194,1,1975.2989690721647,1975.2989690721647,2660.4919357528947,2660.4919357528947
SumOfUs/Champaign,.rb,1,888,1,1760.9538288288297,1760.9538288288297,3761.590418860591,3761.590418860591
SumOfUs/Champaign,.sh,1,4,1,1333.75,1333.75,1526.9495462086056,1526.9495462086056
SuperDARNCanada/borealis,.py,1,109,1,9117.403669724772,8650.853211009176,24610.150135409447,20384.660843854974
SuperDARNCanada/borealis,.sh,1,5,1,1677.8,1677.8,2069.1921612068804,2069.1921612068804
SuperDARNCanada/borealis,.c,1,1,1,24198.0,24198.0,,
SuperDARNCanada/borealis,.cpp,1,14,1,9553.857142857143,9553.857142857143,8903.827412602212,8903.827412602212
SuperTux/supertux,.pl,1,2,1,3740.0,3740.0,486.4894654563447,486.4894654563447
SuperTux/supertux,.cpp,1,436,1,5022.736238532116,4927.192660550458,11679.311992871053,9893.011753434903
SuperTux/supertux,.py,1,5,1,2914.8,2914.8,1483.9158331927053,1483.9158331927053
SuperTux/supertux,.rb,1,1,1,930.0,930.0,,
SuperTux/supertux,.c,1,5,1,6477.2,6477.2,6331.503984046762,6331.503984046762
SuperTux/supertux,.cs,1,6,1,8246.833333333332,8246.833333333332,7129.5789333358725,7129.5789333358725
SuperTux/supertux,.sh,1,12,1,1313.6666666666667,1313.6666666666667,1331.1042806860046,1331.1042806860046
SvenMichaelKlose/tre,.php,1,11,1,472.27272727272725,472.27272727272725,487.1593355174652,487.1593355174652
SvenMichaelKlose/tre,.sh,1,7,1,974.2857142857142,974.2857142857142,2159.3865420751417,2159.3865420751417
Sylius/Sylius,.js,1,47,1,1842.0,1842.0,1739.8040119507714,1739.8040119507714
Sylius/Sylius,.php,1,2252,1,2434.5537300177607,2434.5537300177607,3291.782020974524,3291.782020974524
Sylius/Sylius,.py,1,9,1,1566.111111111111,1566.111111111111,1762.0129429465355,1762.0129429465355
Sylius/Sylius,.sh,1,18,1,610.3333333333333,610.3333333333333,836.9083862997331,836.9083862997331
Sylius/Sylius,.twig,1,489,1,765.259713701432,765.259713701432,875.9878990110835,875.9878990110835
Sylius/Sylius-Standard,.php,1,72,1,1481.0555555555552,1481.0555555555552,7349.894549188721,7349.894549188721
Sylius/Sylius-Standard,.js,1,5,1,869.6,869.6,952.2658767382146,952.2658767382146
Sylius/Sylius-Standard,.twig,1,3,1,46.0,46.0,1.7320508075688772,1.7320508075688772
Sylius/Sylius-Standard,.sh,1,2,1,579.5,579.5,415.0716805565034,415.0716805565034
Sylius/SyliusAdminBundle,.js,1,17,1,2042.9411764705887,2042.9411764705887,2035.6405463203787,2035.6405463203787
Sylius/SyliusAdminBundle,.php,1,42,1,1879.7857142857144,1879.7857142857144,1341.2719579402212,1341.2719579402212
Sylius/SyliusAdminBundle,.twig,1,244,1,720.2663934426231,720.2663934426231,718.4079039075335,718.4079039075335
Symantec/Dominator,.c,1,1,1,814.0,814.0,,
Symantec/Dominator,.go,1,839,1,2334.5601907032174,2334.5601907032174,4019.7327157237232,4019.7327157237232
SymbiFlow/prjxray,.py,1,226,1,4844.411504424784,4844.411504424784,5074.881707096493,5074.881707096493
SymbiFlow/prjxray,.js,1,1,1,61041.0,61041.0,,
SymbiFlow/prjxray,.sh,1,89,1,548.561797752809,548.561797752809,820.4747649304276,820.4747649304276
SymbiFlow/prjxray,.s,1,1,1,2411.0,2411.0,,
SymbiFlow/prjxray,.cc,1,60,1,3807.3,3807.3,4814.760688211384,4814.760688211384
SymbiFlow/symbiflow-arch-defs,.bat,1,1,1,821.0,821.0,,
SymbiFlow/symbiflow-arch-defs,.c,1,1,1,14741.0,14741.0,,
SymbiFlow/symbiflow-arch-defs,.py,1,161,1,8800.956521739126,8800.956521739126,15024.91936099318,15024.91936099318
SymbiFlow/symbiflow-arch-defs,.s,1,1,1,2431.0,2431.0,,
SymbiFlow/symbiflow-arch-defs,.sh,1,22,1,815.3636363636366,815.3636363636366,615.4957386765601,615.4957386765601
Symplify/CodingStandard,.php,1,141,1,1896.6453900709214,1896.6453900709214,2087.049103176032,2087.049103176032
Symplify/Statie,.js,1,1,1,1188.0,1188.0,,
Symplify/Statie,.php,1,150,1,1665.5066666666667,1665.5066666666667,1345.0004902405067,1345.0004902405067
Symplify/Statie,.twig,1,30,1,163.16666666666666,163.16666666666666,213.10675377788277,213.10675377788277
Symplify/Symplify,.sh,1,2,1,2330.5,2330.5,3039.852052320968,3039.852052320968
Symplify/Symplify,.twig,1,56,1,198.8392857142857,198.8392857142857,419.5121745675441,419.5121745675441
Symplify/Symplify,.js,1,1,1,1188.0,1188.0,,
Symplify/Symplify,.php,1,731,1,1631.1203830369361,1631.1203830369361,1704.1810853865982,1704.1810853865982
SysBioChalmers/RAVEN,.pm,1,8,1,4203.875,4203.875,4833.164696360228,4833.164696360228
SysBioChalmers/RAVEN,.rb,1,1,1,11547.0,11547.0,,
SysBioChalmers/RAVEN,.tpl,1,6,1,1847.166666666667,1847.166666666667,853.2219914340385,853.2219914340385
SysBioChalmers/RAVEN,.bat,1,3,1,493.33333333333337,493.33333333333337,412.02588915422933,412.02588915422933
SysBioChalmers/RAVEN,.m,1,192,1,6448.979166666668,6448.979166666668,8664.034810253299,8664.034810253299
SysBioChalmers/RAVEN,.php,1,2,1,8286.0,8286.0,0.0,0.0
SysBioChalmers/RAVEN,.pl,1,9,1,12969.555555555557,12969.555555555557,4354.740695813905,4354.740695813905
SystemsGenetics/KINC,.py,1,8,1,4077.5,4077.5,2336.8558852807823,2336.8558852807823
SystemsGenetics/KINC,.sh,1,2,1,2198.0,2198.0,916.4103884177656,916.4103884177656
SystemsGenetics/KINC,.cpp,1,69,1,4896.85507246377,4896.85507246377,4532.581650656014,4532.581650656014
TAMU-CPT/galaxy-tools,.pl,1,8,1,25888.375,25888.375,37428.09707745353,37428.09707745353
TAMU-CPT/galaxy-tools,.c,1,1,1,82246.0,82246.0,,
TAMU-CPT/galaxy-tools,.sh,1,3,1,1063.6666666666667,1063.6666666666667,906.5767112237843,906.5767112237843
TAMU-CPT/galaxy-tools,.go,1,1,1,227540.0,185344.0,,
TAMU-CPT/galaxy-tools,.js,1,2,1,329994.0,185344.0,1155.412480458819,0.0
TAMU-CPT/galaxy-tools,.py,1,209,1,6875.808612440194,5032.177033492823,39706.28766670193,14076.556169002617
TDXDigital/TPS,.cs,1,3,1,7663.333333333334,7663.333333333334,10295.24406380603,10295.24406380603
TDXDigital/TPS,.js,1,2555,1,12300.58395303326,10136.829745596866,45201.72737869117,26341.1952841704
TDXDigital/TPS,.php,1,437,1,5515.5812356979395,5515.5812356979395,9018.461698598969,9018.461698598969
TDXDigital/TPS,.py,1,1,1,4388.0,4388.0,,
TDXDigital/TPS,.twig,1,54,1,7669.314814814815,7669.314814814815,7668.287870267117,7668.287870267117
TEAMMATES/teammates,.bat,1,1,1,2841.0,2841.0,,
TEAMMATES/teammates,.java,1,755,1,7794.28476821192,7794.28476821192,13097.853695323689,13097.853695323689
TEAMMATES/teammates,.js,1,29,1,8707.448275862067,8707.448275862067,13162.749282909292,13162.749282909292
TGAC/miso-lims,.groovy,1,4,1,1840.25,1840.25,723.9255831920847,723.9255831920847
TGAC/miso-lims,.java,1,1200,1,3787.0716666666685,3787.0716666666685,7238.48498079616,7238.48498079616
TGAC/miso-lims,.js,1,541,1,20504.828096118305,9967.280961182994,146335.00462479546,27219.05849901437
TGAC/miso-lims,.sh,1,3,1,544.3333333333334,544.3333333333334,336.7645072351499,336.7645072351499
TK11235/udonarium,.bat,1,1,1,165.0,165.0,,
TK11235/udonarium,.js,1,168,1,36173.660714285725,30392.88690476189,94041.51713410519,39341.131131726004
TK11235/udonarium,.rb,1,198,1,18791.41414141414,18791.41414141414,32326.559570972542,32326.559570972542
TNG/ArchUnit,.java,1,874,1,3852.7517162471386,3852.7517162471386,9542.819718029676,9542.819718029676
TNG/ArchUnit,.js,1,7,1,37334.142857142855,37334.142857142855,47073.959494355164,47073.959494355164
TNG/ArchUnit,.bat,1,1,1,2260.0,2260.0,,
TNG/ArchUnit,.groovy,1,1,1,512.0,512.0,,
TOMB5/TOMB5,.cpp,1,32,1,9014.875,9014.875,13909.66745213674,13909.66745213674
TOMB5/TOMB5,.bat,1,13,1,361.8461538461537,361.8461538461537,616.4277257113288,616.4277257113288
TOMB5/TOMB5,.py,1,4,1,11667.0,11667.0,12400.919186361414,12400.919186361414
TOMB5/TOMB5,.c,1,210,1,10726.447619047607,10726.447619047607,22763.228437529626,22763.228437529626
TOMB5/TOMB5,.java,1,9,1,20779.666666666668,20779.666666666668,25072.461501615675,25072.461501615675
TWExchangeSolutions/es-components,.js,1,123,1,1897.951219512196,1897.951219512196,2508.941850803983,2508.941850803983
TWExchangeSolutions/es-components,.sh,1,3,1,54.33333333333334,54.33333333333334,16.041612554021285,16.041612554021285
Taeung/tip,.cc,1,1,1,45273.0,45273.0,,
Taeung/tip,.cpp,1,7,1,1238.857142857143,1238.857142857143,1908.8668915154376,1908.8668915154376
Taeung/tip,.rb,1,1,1,816.0,816.0,,
Taeung/tip,.pl,1,42,1,19296.547619047607,18909.690476190477,36722.02830109548,34789.485618283936
Taeung/tip,.c,1,26897,1,18676.34528014273,18247.947652154475,30283.8443015396,25764.54046524983
Taeung/tip,.py,1,114,1,7680.587719298243,7494.271929824563,22143.554362831437,20482.20558992743
Taeung/tip,.s,1,1331,1,7228.432006010511,6505.8294515402,27271.81396384632,13014.105316701553
Taeung/tip,.sh,1,387,1,3275.5374677002587,3275.5374677002587,5276.38864815118,5276.38864815118
Taeung/tip,.pm,1,3,1,2271.333333333333,2271.333333333333,1725.6425856281287,1725.6425856281287
TaitoUnited/taito-cli,.js,1,39,1,1622.1025641025635,1622.1025641025635,2538.64735838919,2538.64735838919
TaitoUnited/taito-cli,.sh,1,11,1,513.1818181818182,513.1818181818182,1228.0474598468754,1228.0474598468754
TalonBraveInfo/HogViewer,.c,1,16,1,237749.4375,29536.562500000004,874561.9114081418,61115.27235202753
TalonBraveInfo/HogViewer,.cpp,1,41,1,5963.878048780488,5963.878048780488,6311.429105975611,6311.429105975611
Tamaized/AoV,.java,1,198,1,3506.621212121211,3506.621212121211,3979.90687376121,3979.90687376121
Tamaized/AoV,.js,1,2,1,1728.0,1728.0,210.7178207935912,210.7178207935912
Tamaized/AoV,.bat,1,1,1,2176.0,2176.0,,
TamirEvan/mupdf,.js,1,14,1,2648.142857142857,2648.142857142857,4555.915661695629,4555.915661695629
TamirEvan/mupdf,.bat,1,1,1,642.0,642.0,,
TamirEvan/mupdf,.sh,1,14,1,777.8571428571428,777.8571428571428,962.1005750354359,962.1005750354359
TamirEvan/mupdf,.c,1,226,1,19262.800884955752,18886.92477876106,26667.11863783978,23526.892382757906
TamirEvan/mupdf,.java,1,51,1,1779.2352941176473,1779.2352941176473,2544.86621721642,2544.86621721642
TamirEvan/mupdf,.py,1,8,1,3201.75,3201.75,1681.8285754329593,1681.8285754329593
Tanaguru/Tanaguru,.java,1,5310,1,5175.143502824861,5175.143502824861,10332.38501741844,10332.38501741844
Tanaguru/Tanaguru,.js,1,48,1,32053.104166666664,25899.00000000001,74547.61421906724,51126.32781275241
Tanaguru/Tanaguru,.sh,1,35,1,1357.028571428572,1357.028571428572,1760.839179711402,1760.839179711402
Tanaguru/Tanaguru,.tpl,1,4,1,851.75,851.75,259.5346797636108,259.5346797636108
Tangerine-Community/Tangerine,.js,1,74,1,7530.756756756759,7356.337837837838,26750.971169573724,25503.408994951136
Tangerine-Community/Tangerine,.sh,1,22,1,1984.7727272727273,1984.7727272727273,2167.639596906719,2167.639596906719
Tangerine-Community/Tangerine,.coffee,1,3,1,3054.0,3054.0,4977.967155375776,4977.967155375776
Tape-Worm/Gorgon,.cs,1,1367,1,9409.107534747629,9409.107534747629,13644.205671079708,13644.205671079708
Tarsnap/tarsnap-gui,.py,1,1,1,3923.0,3923.0,,
Tarsnap/tarsnap-gui,.rb,1,1,1,721.0,721.0,,
Tarsnap/tarsnap-gui,.sh,1,8,1,697.0,697.0,1397.4494113000503,1397.4494113000503
Tarsnap/tarsnap-gui,.c,1,4,1,4029.2500000000014,4029.2500000000014,3066.2953081310784,3066.2953081310784
